offre_id,title,description,source_name
1518,Conducteur VL (H/F) - Permis EB - Longwy,"Conducteur-rice VL - CDI
Permis EB obligatoire
Le conducteur-rice VL chez Kiloutou, c'est un m&#233;tier o&#249; il faut garder la t&#234;te sur les &#233;paules... et les mains sur le volant. Quand notre client&#232;le (l&#;artisan, pme-pmi, entreprise&#;), loue un engin sp&#233;cifique, c&#;est l&#224; que vous entrez en sc&#232;ne :&#160;
Vous chargez la machine dans votre utilitaire, un 12 m3 dernier mod&#232;le, et allez la livrer sur le chantier.&#160;
Ainsi, conduire un utilitaire, c'est comme jouer &#224; Tetris grandeur nature. Une fois sur place, vous effectuez une d&#233;monstration et vous vous assurez que tout soit bien compris avant de repartir pour une nouvelle livraison. Enfin, vous ne revenez qu'&#224; la fin du contrat pour r&#233;cup&#233;rer l'&#233;quipement et v&#233;rifier que tout se soit d&#233;roul&#233; comme pr&#233;vu.
&#160;
Et chez Kiloutou, on vous accompagne d&#232;s votre arriv&#233;e, gr&#226;ce &#224; notre parcours d&#;int&#233;gration qui vous donnera les outils pour exercer votre m&#233;tier sereinement : plan d&#;int&#233;gration, plateforme de onboarding, modules e-learning, &#233;cole de formation interne, etc&#; Vous allez vite d&#233;couvrir qu'ici, esprit d&#;&#233;quipe est bien plus qu&#;un mot.
&#160;",France Travail
2319,Conducteur VL (H/F) - Permis EB - Vitrolles,"Conducteur-rice VL - CDI
Permis EB obligatoire
Le conducteur-rice VL chez Kiloutou, c'est un m&#233;tier o&#249; il faut garder la t&#234;te sur les &#233;paules... et les mains sur le volant. Quand notre client&#232;le (l&#;artisan, pme-pmi, entreprise&#;), loue un engin sp&#233;cifique, c&#;est l&#224; que vous entrez en sc&#232;ne :&#160;
Vous chargez la machine dans votre utilitaire, un 12 m3 dernier mod&#232;le, et allez la livrer sur le chantier.&#160;
Ainsi, conduire un utilitaire, c'est comme jouer &#224; Tetris grandeur nature. Une fois sur place, vous effectuez une d&#233;monstration et vous vous assurez que tout soit bien compris avant de repartir pour une nouvelle livraison. Enfin, vous ne revenez qu'&#224; la fin du contrat pour r&#233;cup&#233;rer l'&#233;quipement et v&#233;rifier que tout se soit d&#233;roul&#233; comme pr&#233;vu.
&#160;
Et chez Kiloutou, on vous accompagne d&#232;s votre arriv&#233;e, gr&#226;ce &#224; notre parcours d&#;int&#233;gration qui vous donnera les outils pour exercer votre m&#233;tier sereinement : plan d&#;int&#233;gration, plateforme de onboarding, modules e-learning, &#233;cole de formation interne, etc&#; Vous allez vite d&#233;couvrir qu'ici, esprit d&#;&#233;quipe est bien plus qu&#;un mot.
&#160;",France Travail
351,Conducteur VL - Permis E (H/F),"Conducteur-rice VL

Permis EB obligatoire

Le conducteur-rice VL chez Kiloutou, c'est un métier où il faut garder la tête sur les épaules... et les mains sur le volant. Quand notre clientèle (l'artisan, pme-pmi, entreprise ), loue un engin spécifique, c'est là que vous entrez en scène : 

Vous chargez la machine dans votre utilitaire, un 12 m3 dernier modèle, et allez la livrer sur le chantier. 

Ainsi, conduire un utilitaire, c'est comme jouer à Tetris grandeur nature. Une fois sur place, vous effectuez une démonstration et vous vous assurez que tout soit bien compris avant de repartir pour une nouvelle livraison. Enfin, vous ne revenez qu'à la fin du contrat pour récupérer l'équipement et vérifier que tout se soit déroulé comme prévu.


Et chez Kiloutou, on vous accompagne dès votre arrivée, grâce à notre parcours d'intégration qui vous donnera les outils pour exercer votre métier sereinement : plan d'intégration, plateforme de onboarding, modules e-learning, école de formation interne, etc  Vous allez vite découvrir qu'ici, esprit d'équipe est bien plus qu'un mot.

Pour réussir à ce poste, il n'existe pas vraiment de diplôme. Il faut le permis EB, après, tout est question de personnalité, faire preuve de curiosité, aimer comprendre comment les machines fonctionnent, à quoi servent-elles et avoir le sens du contact auprès de la clientèle. 

En plus d'un parcours évolutif (plus de 70 % de nos managers sont issus du terrain), le package proposé est attractif : intéressements trimestriels, participation collective, tickets restaurants, Mutuelle, Prévoyance, etc  

Nous croyons fermement que la singularité de chacun est une source de force et d'innovation, c'est pourquoi nous accueillons et valorisons la diversité des profils, les expériences et des talents.",France Travail
523,Conducteur VL - Permis E (H/F),"Conducteur-rice VL

Permis EB obligatoire

Le conducteur-rice VL chez Kiloutou, c'est un métier où il faut garder la tête sur les épaules... et les mains sur le volant. Quand notre clientèle (l'artisan, pme-pmi, entreprise ), loue un engin spécifique, c'est là que vous entrez en scène : 

Vous chargez la machine dans votre utilitaire, un 12 m3 dernier modèle, et allez la livrer sur le chantier. 

Ainsi, conduire un utilitaire, c'est comme jouer à Tetris grandeur nature. Une fois sur place, vous effectuez une démonstration et vous vous assurez que tout soit bien compris avant de repartir pour une nouvelle livraison. Enfin, vous ne revenez qu'à la fin du contrat pour récupérer l'équipement et vérifier que tout se soit déroulé comme prévu.


Et chez Kiloutou, on vous accompagne dès votre arrivée, grâce à notre parcours d'intégration qui vous donnera les outils pour exercer votre métier sereinement : plan d'intégration, plateforme de onboarding, modules e-learning, école de formation interne, etc  Vous allez vite découvrir qu'ici, esprit d'équipe est bien plus qu'un mot.

Pour réussir à ce poste, il n'existe pas vraiment de diplôme. Il faut le permis EB, après, tout est question de personnalité, faire preuve de curiosité, aimer comprendre comment les machines fonctionnent, à quoi servent-elles et avoir le sens du contact auprès de la clientèle. 

En plus d'un parcours évolutif (plus de 70 % de nos managers sont issus du terrain), le package proposé est attractif : intéressements trimestriels, participation collective, tickets restaurants, Mutuelle, Prévoyance, etc  

Nous croyons fermement que la singularité de chacun est une source de force et d'innovation, c'est pourquoi nous accueillons et valorisons la diversité des profils, les expériences et des talents.",France Travail
1678,Conducteur VL - Permis EB (H/F),"Conducteur-rice VL

Permis EB obligatoire

Le conducteur-rice VL chez Kiloutou, c'est un métier où il faut garder la tête sur les épaules... et les mains sur le volant. Quand notre clientèle (l'artisan, pme-pmi, entreprise ), loue un engin spécifique, c'est là que vous entrez en scène : 

Vous chargez la machine dans votre utilitaire, un 12 m3 dernier modèle, et allez la livrer sur le chantier. 

Ainsi, conduire un utilitaire, c'est comme jouer à Tetris grandeur nature. Une fois sur place, vous effectuez une démonstration et vous vous assurez que tout soit bien compris avant de repartir pour une nouvelle livraison. Enfin, vous ne revenez qu'à la fin du contrat pour récupérer l'équipement et vérifier que tout se soit déroulé comme prévu.


Et chez Kiloutou, on vous accompagne dès votre arrivée, grâce à notre parcours d'intégration qui vous donnera les outils pour exercer votre métier sereinement : plan d'intégration, plateforme de onboarding, modules e-learning, école de formation interne, etc  Vous allez vite découvrir qu'ici, esprit d'équipe est bien plus qu'un mot.

Pour réussir à ce poste, il n'existe pas vraiment de diplôme. Il faut le permis EB, après, tout est question de personnalité, faire preuve de curiosité, aimer comprendre comment les machines fonctionnent, à quoi servent-elles et avoir le sens du contact auprès de la clientèle. 

En plus d'un parcours évolutif (plus de 70 % de nos managers sont issus du terrain), le package proposé est attractif : intéressements trimestriels, participation collective, tickets restaurants, Mutuelle, Prévoyance, etc  

Nous croyons fermement que la singularité de chacun est une source de force et d'innovation, c'est pourquoi nous accueillons et valorisons la diversité des profils, les expériences et des talents.",France Travail
2477,Conducteur VL - Permis EB (H/F),"Conducteur-rice VL

Permis EB obligatoire

Le conducteur-rice VL chez Kiloutou, c'est un métier où il faut garder la tête sur les épaules... et les mains sur le volant. Quand notre clientèle (l'artisan, pme-pmi, entreprise ), loue un engin spécifique, c'est là que vous entrez en scène : 

Vous chargez la machine dans votre utilitaire, un 12 m3 dernier modèle, et allez la livrer sur le chantier. 

Ainsi, conduire un utilitaire, c'est comme jouer à Tetris grandeur nature. Une fois sur place, vous effectuez une démonstration et vous vous assurez que tout soit bien compris avant de repartir pour une nouvelle livraison. Enfin, vous ne revenez qu'à la fin du contrat pour récupérer l'équipement et vérifier que tout se soit déroulé comme prévu.


Et chez Kiloutou, on vous accompagne dès votre arrivée, grâce à notre parcours d'intégration qui vous donnera les outils pour exercer votre métier sereinement : plan d'intégration, plateforme de onboarding, modules e-learning, école de formation interne, etc  Vous allez vite découvrir qu'ici, esprit d'équipe est bien plus qu'un mot.

Pour réussir à ce poste, il n'existe pas vraiment de diplôme. Il faut le permis EB, après, tout est question de personnalité, faire preuve de curiosité, aimer comprendre comment les machines fonctionnent, à quoi servent-elles et avoir le sens du contact auprès de la clientèle. 

En plus d'un parcours évolutif (plus de 70 % de nos managers sont issus du terrain), le package proposé est attractif : intéressements trimestriels, participation collective, tickets restaurants, Mutuelle, Prévoyance, etc  

Nous croyons fermement que la singularité de chacun est une source de force et d'innovation, c'est pourquoi nous accueillons et valorisons la diversité des profils, les expériences et des talents.",France Travail
401,Conducteur(trice) de Travaux en DATA CENTERS H/F (78),"Notre agence Fauché de Saint-Germain-en-Laye, spécialisée dans les projets complexes, recherche :Un(e) Conducteur(trice) de Travaux en électricité H/F spécialisé(e) en projets complexes : DATA CENTERS - milieu hospitalier - occupé.Poste : terrain Rattaché(e) au responsable vous aurez pour missions : Supervision et organisation des travaux/projets - Peut participer à l'élaboration de l'avant projet en apportant son expertise opérationnelle, en support des encadrant.e.s d'affaires & projets - Superviser la planification des travaux/projets à partir des éléments et documents contractuels, dans le respect des contraintes budgétaires et des délais - Évaluer les besoins en ressources humaines et matérielles et valider avec sa hiérarchie - S'assurer de la mise à disposition des ressources humaines et matérielles pour l'ensemble des travaux/projets dont il/elle a la responsabilité Supervision des équipes travaux - Superviser les équipes de travaux, les sous traitants et intérimaires - Coordonner les opérations et assurer le lien avec les différents acteurs internes/externes dans le respect des conditions contractuelles et budgétaires pour garantir la satisfaction client Suivi des travaux et assistance technique - Réaliser des visites régulières sur les chantiers pour suivre l'avancement des travaux et s'assurer de leur conformité avec les normes et la réglementation en vigueur - Gérer et mettre à jour la documentation des projets , en collaboration avec les autres acteurs (plans, rapports d'inspection, permisAssurer une assistance technique pendant la réalisation des travaux, intervenir en cas de difficultés et apporter les ajustements si nécessaire - Réaliser le suivi budgétaire pour l'ensemble des travaux dont il/elle a la responsabilité, en collaboration avec sa hiérarchie - Réaliser le chiffrage de travaux complémentaires le cas échéant Réception et fin de chantier - Superviser les réceptions des travaux en s'assurant de la levée des réserves en mettant en place les actions correctives nécessaires - Participer à la constitution du mémoire de réclamation le cas échéant Management de la santé et de la sécurité au travail - Respecter, faire respecter et contrôler la bonne application en matière de santé et de sécurité au travail - Sensibiliser les équipes aux règles Qualité Sécurité Environnement Encadrement d'équipe - Superviser et coordonner l'ensemble des activités de son périmètre - Encadrer l'équipe dédiée en assurant le développement des compétences et la motivation des collaborateur.trices - Favoriser une communication ouverte et une collaboration efficace avec les différentes parties prenantes ",France Travail
397,Conducteur(trice) de Travaux en DATA CENTERS H/F (78),"Notre agence Fauché de Saint-Germain-en-Laye, spécialisée dans les projets complexes, recherche :Un(e) Conducteur(trice) de Travaux en électricité H/F spécialisé(e) en projets complexes : DATA CENTERS - milieu hospitalier - occupé.Poste : terrain Rattaché(e) au responsable vous aurez pour missions : Supervision et organisation des travaux/projets - Peut participer à l'élaboration de l'avant projet en apportant son expertise opérationnelle, en support des encadrant.e.s d'affaires & projets - Superviser la planification des travaux/projets à partir des éléments et documents contractuels, dans le respect des contraintes budgétaires et des délais - Évaluer les besoins en ressources humaines et matérielles et valider avec sa hiérarchie - S'assurer de la mise à disposition des ressources humaines et matérielles pour l'ensemble des travaux/projets dont il/elle a la responsabilité Supervision des équipes travaux - Superviser les équipes de travaux, les sous traitants et intérimaires - Coordonner les opérations et assurer le lien avec les différents acteurs internes/externes dans le respect des conditions contractuelles et budgétaires pour garantir la satisfaction client Suivi des travaux et assistance technique - Réaliser des visites régulières sur les chantiers pour suivre l'avancement des travaux et s'assurer de leur conformité avec les normes et la réglementation en vigueur - Gérer et mettre à jour la documentation des projets , en collaboration avec les autres acteurs (plans, rapports d'inspection, permisAssurer une assistance technique pendant la réalisation des travaux, intervenir en cas de difficultés et apporter les ajustements si nécessaire - Réaliser le suivi budgétaire pour l'ensemble des travaux dont il/elle a la responsabilité, en collaboration avec sa hiérarchie - Réaliser le chiffrage de travaux complémentaires le cas échéant Réception et fin de chantier - Superviser les réceptions des travaux en s'assurant de la levée des réserves en mettant en place les actions correctives nécessaires - Participer à la constitution du mémoire de réclamation le cas échéant Management de la santé et de la sécurité au travail - Respecter, faire respecter et contrôler la bonne application en matière de santé et de sécurité au travail - Sensibiliser les équipes aux règles Qualité Sécurité Environnement Encadrement d'équipe - Superviser et coordonner l'ensemble des activités de son périmètre - Encadrer l'équipe dédiée en assurant le développement des compétences et la motivation des collaborateur.trices - Favoriser une communication ouverte et une collaboration efficace avec les différentes parties prenantes ",France Travail
2284,Consultant / Chef de projet Logiciel (F/H),"Description:
Notre client, éditeur et intégrateur de logiciel, nous mandate pour le recrutement d'un(e) Consultant / Chef de Projet Logiciel (F/H) pour un poste en CDI sur la région angevine.

Au sein de l'équipe Opérations, composée d'une douzaine de personnes, votre mission est de piloter et réaliser le déploiement d'une solution SaaS Métier.

Votre positionnement vous amène à mener les activités fonctionnelles et techniques suivantes :

- Réaliser l'analyse métier / technique et valider le périmètre fonctionnel des projets,
- Analyser et traduire les besoins dans la solution en challengeant en bonne intelligence les besoins exprimés,
- Analyser / concevoir / adapter le modèle de données applicatif,
- Designer et paramétrer les écrans / formulaires / workflows / tableaux de bord dans le respect des principes ergonomiques de référence et dans le souci de l'expérience utilisateur,
- Identifier les sources de données et SI connexes à exploiter et mettre en place des scripts SQL,
- Piloter les projets en vous appuyant sur des méthodologies agiles,
- Exécuter les sprints, assurer les reviews et suivre le backlog,
- Etre ambassadeur de la marque et de son expertise auprès de vos clients,
- Echanger régulièrement avec l'équipe Produit sur la Roadmap et les besoins clients (user stories,...).

Exigences:
Idéalement de formation BAC+5 (type Ingénieur en informatique / Data), vous êtes rigoureux(se), à l'écoute de vos interlocuteurs et doté(e) d'une bonne capacité d'analyse. Vous justifiez d'une expérience d'au moins 3 ans sur des missions de pilotage de projet SI et/ou de design d'applications.

A l'aise avec les méthodologies de travail agiles (design thinking, scrum,...), vous êtes curieux(se) et intéressé(e) par le secteur de l'édition logicielle et de la cybersécurité.

Des bonnes connaissances en SQL sont attendues. Un anglais courant est un plus.

Processus de recrutement : Pré-selection sur CV &gt; Qualification téléphonique &gt; Entretien EOSIUM &gt; Prise de références &gt; 2/3 entretiens CLIENT.

Avantages:
- Rémunération Fixe : 40-50 K€ (selon profil)
- Contrat : CDI (statut Cadre)
- Autres avantages : Epargne salariale (estimée à 1 mois de salaire) + Tickets restaurants
- Sur site / Télétravail (2j/ sem.) / Peu de déplacement",France Travail
2281,Consultant / Chef de projet Logiciel (F/H) (CDI) (H/F),"Notre client, éditeur et intégrateur de logiciel, nous mandate pour le recrutement d'un(e) Consultant / Chef de Projet Logiciel (F/H) pour un poste en CDI sur la région angevine.



Au sein de l'équipe Opérations, composée d'une douzaine de personnes, votre mission est de piloter et réaliser le déploiement d'une solution SaaS Métier.



Votre positionnement vous amène à mener les activités fonctionnelles et techniques suivantes :




- Réaliser l'analyse métier / technique et valider le périmètre fonctionnel des projets,
- Analyser et traduire les besoins dans la solution en challengeant en bonne intelligence les besoins exprimés,
- Analyser / concevoir / adapter le modèle de données applicatif,
- Designer et paramétrer les écrans / formulaires / workflows / tableaux de bord dans le respect des principes ergonomiques de référence et dans le souci de l'expérience utilisateur,
- Identifier les sources de données et SI connexes à exploiter et mettre en place des scripts SQL,
- Piloter les projets en vous appuyant sur des méthodologies agiles,
- Exécuter les sprints, assurer les reviews et suivre le backlog,
- Etre ambassadeur de la marque et de son expertise auprès de vos clients,
- Echanger régulièrement avec l'équipe Produit sur la Roadmap et les besoins clients (user stories,...).Idéalement de formation BAC+5 (type Ingénieur en informatique / Data), vous êtes rigoureux(se), à l'écoute de vos interlocuteurs et doté(e) d'une bonne capacité d'analyse. Vous justifiez d'une expérience d'au moins 3 ans sur des missions de pilotage de projet SI et/ou de design d'applications.



A l'aise avec les méthodologies de travail agiles (design thinking, scrum,...), vous êtes curieux(se) et intéressé(e) par le secteur de l'édition logicielle et de la cybersécurité.



Des bonnes connaissances en SQL sont attendues. Un anglais courant est un plus.



Processus de recrutement : Pré-selection sur CV > Qualification téléphonique > Entretien EOSIUM > Prise de références > 2/3 entretiens CLIENT.",France Travail
655,Consultant(e) Senior - Ingénieur MLOps / Architecte Solution - AI4B - IDF (H/F),"Ce poste est ouvert à Paris, Nantes, Strasbourg.&#xa0;Vous intégrez l'équipe AI for Business, un collectif de plus de 60 passionné·es par cette révolution disruptive que représente l'IA, et notre capacité à accompagner nos clients pour l'infuser au sein de leur métier, avec un véritable savoir-faire acquis sur le long terme.Missions principales :&#xa0;En tant qu'Ingénieur MLOps - Architecte Solution IA, vous interviendrez sur la conception, l'architecture et l'industrialisation de solutions IA à grande échelle, depuis le prototypage jusqu'à la mise en production.&#xa0;
&#xa0;
Vos missions principales :&#xa0;Concevoir des architectures robustes avec Data Scientists, Data Engineers et Product Owners.&#xa0;Déployer et maintenir des pipelines MLOps (MLflow, Kubeflow, Airflow, Dataikuxa0;Implémenter le monitoring, la gestion de version et la supervision (drift, performance, sécurité).&#xa0;Gérer l'intégration cloud (AWS, Azure, GCP) ou on-premise, et optimiser les coûts des ressources GPU/TPU.&#xa0;Automatiser les tests, packaging et documentation des modèles IA.&#xa0;Contribuer à la veille technologique et à l'innovation en MLOps.",France Travail
2252,H/F - Architecte Solution - FINTECH,"Le poste est basé à Nantes, mais proche de la gare, avec 3 jours de télétravail par semaine. Les candidats des villes alentours sont donc les bienvenus !

Notre client est une fintech de 800 collaborateurs, présente en France et à l'international, proposant une solution facilitant l'accès à un compte courant.

La société s'est rapidement imposée comme indispensable au quotidien pour ses utilisateurs, comptant aujourd'hui près de 4 millions de clients.

Afin de développer son activité, la société recherche un Architecte Solution :

Au sein de la cellule d'architecture, vous pourrez être amené(e) à intervenir sur les activités suivantes :

 - Accompagner les projets business / IT pour définir des architectures pertinentes et cohérentes avec la trajectoire du SI.
 - Définir, améliorer et déployer le cadre d'architecture : processus, gouvernance, standards, exigences en cohérence avec le cadre du groupe BNP
 - Fiabiliser et maintenir le référentiel d'architecture et sa documentation
Profil recherché:
Profil recherché :

Vous avez une expérience significative (minimum 5 ans) en tant qu'architecte solution sur la mise en oeuvre de projets stratégiques business / IT avec de forts enjeux de maîtrise des risques notamment sécurité.

Vous faites preuve de rigueur et d'organisation tout en restant pragmatique
Vous êtes reconnu pour votre sens de l'analyse et êtes force de proposition
Vous êtes doté d'un bon relationnel vous permettant de collaborer efficacement avec des équipes métiers et IT

Technicité attendue :

Vous avez des expériences significatives et/ou des connaissances sur les sujets suivants :

Les composants structurants d'un SI à l'état de l'art
Plusieurs domaines d'architecture (architecture métier, architecture applicative, architecture data, architecture technique)
Cadre d'architecture : Gouvernance, Processus, Règles, Standards, Référentiel
Vous avez un niveau d'anglais opérationnel suffisant pour comprendre, rédiger et communiquer oralement avec vos interlocuteurs.

Méthodes & Outils :

Solution d'architecture (Ex : Abacus, Mega, etc.)
Frameworks : TOGAF
Modélisation : Archimate / UML
Technologies / Solutions : API, Microservices, API Manager, CIAM, IDP, Event-driven, Cloud Computing, Data, ETL, Observabilité
Outils de facilitation : Jira, Confluence

Si vous vous reconnaissez en partie (ou encore mieux, entièrement ;)) dans ce descriptif, postulez ! Réponse garantie !",France Travail
2361,IDIV CN/ AP - D13 - ESI 06 - CHEF(FE) DE PROJET APPLICATIF - H/F,"Référence CSP: MEF_2025-26692 
 En nous rejoignant à l'ESI de Nice, en tant que Chef de projet applicatif, vous aurez en charge la constitution et la formation technique d'une équipe de développement œuvrant dans une filière Python/PySpark, nouvelle dans notre structure, aux fins d'assurer le maintien en condition opérationnelle et l'évolution applicative du projet ICAM V2 (Infocentre des Amendes).

Travaillant en tant que maîtrise d'œuvre déléguée dans un cadre Agile (méthode Scrum), vous aurez en charge le pilotage de cette équipe, la gestion des relations avec les différents partenaires intéressés (métiers, MOA, maîtrise d'œuvre centrale, prestataires).

Vous contribuerez également à une partie des développements et de l'évolution de l'alimentation du Datalake (Python/PySpark) ainsi que du MCO du portail (Java/CLIR).

Parallèlement, vous reprendrez la supervision du développement et la gestion des équipes d'un projet COBOL (chaînes de traitements statistiques de l'impôt sur le revenu).

La première équipe est pour l'instant constituée de deux développeurs (un cadre A et un cadre B). Cet effectif sera revu à la hausse en fonction de la montée en compétence des agents. La seconde est constituée de deux programmeurs, 
Sur ces deux projets, vous vous attacherez à garantir le respect des engagements de développement en termes de qualité et de délai.",France Travail
1677,INTERNE CHEF DE PROJETS DÉVELOPPEMENTS NUMÉRIQUES (H/F),"Référence CSP: 2025-2111076 
 Le(a) chef de projets numériques définit, met en ?uvre et conduit des projets depuis la définition jusqu?à la réception du livrable :

Pilote les projets de développement numériques dans le respect de l?état de l?art, de l?usage des données, des délais, du budget, et coordonne la mise en ?uvre technique du projet Rédige ou fait rédiger les docs techniques, cahiers des charges et de test . Organise éventuellement le recours aux prestataires externes et conduit les appels d?offres techniques. Contribue à la réalisation du projet en réalisant tout ou parti des développements .Contrôle l?adéquation du livrable, la mise en ?uvre, la qualité, le déploiement, et la valorisation. Participe à l?animation et aux travaux des réseaux d?échanges de connaissances

vecteur de l?innovation technique au sein du groupe : Propose des améliorations dans les techniques mises en ?uvre au sein de l?équipe. Participe à des projets innovants. Partage les savoirs acquis avec les autres membres du groupe.

Rattachement hiérarchique au Responsable du « Groupe projets numériques » au sein du D2PN

Relations fonctionnelles avec les responsables d?études internes à la Direction",France Travail
1641,NORAUTO - Architecte logiciel (H/F),"Rejoignez-nous pour co-construire l'avenir technique de Norauto !Norauto, leader européen de l'entretien et de l'équipement automobile, poursuit la réorganisation de son Système d'Information. Plus qu'un simple poste, nous vous proposons de rejoindre une aventure : celle de reconstruire et redéfinir la fonction d'Architecture au sein de nos équipes Tech.
En tant qu'Architecte Logiciel, vous ne serez pas seulement un concepteur, mais un véritable leader technique, un formateur et un stratège. Vos missions principales seront de :- Co-construire la vision : Participer activement à l'élaboration et à l'évolution de notre cadre d'architecture (principes, standards, patterns) en lien direct avec la stratégie de l'entreprise.
Concevoir des solutions impactantes : Imaginer et formaliser des architectures logicielles pragmatiques et modernes (microservices, event-driven, micro-frontends) adaptées à nos enjeux business.
Améliorer l'existant : Diagnostiquer nos systèmes actuels, identifier la dette technique et proposer des trajectoires de modernisation claires et réalisables.
Guider les décisions techniques : Préparer, animer et participer à des comités techniques pour faire émerger et valider collectivement les choix d'architecture structurants.
Partager la connaissance : Rédiger et maintenir une documentation d'architecture vivante et accessible (diagrammes, décisions d'architecture - ADRs).
Faire grandir les équipes :
Mentorer, former et accompagner au quotidien les équipes de développement sur les bonnes pratiques et les concepts d'architecture.
Participer à la conception de nos cursus de formation internes sur l'architecture.
Animer et dynamiser notre communauté d'architectes et de leaders techniques.
Notre écosystème technique :- Languages &amp; Frameworks : JavaScript/TypeScript (Vue, React, Node.js), Java/Spring Boot
Architectures : monolithe, microservices, architecture événementielle, micro-frontends
Cloud : Azure
Bases de données : PostgreSQL, Redis, OpenSearch
Echange de données : API, Kafka, Kafka Connect, Apache Iceberg, Apache Flink
DevOps &amp; Outillage : Docker, Kubernetes, GitLab CI, Terraform, OpenTracing, OpenFeature, OpenAPI, OAuth2/OpenID
Votre profil pour réussir ce défi :- 7 à 10 ans d'expérience combinant développement logiciel et architecture, assurant une compréhension solide des enjeux de production
Maîtrise des différentes approches d'architecture (monolithe, microservices, SOA) et de leurs avantages/inconvénients.
Connaissance approfondie des patterns d'architecture et des architectures orientées événement.
Bonne compréhension des écosystèmes Cloud, avec un atout particulier pour Azure.
Excellentes capacités de communication et de pédagogie, avec aptitude à vulgariser des sujets complexes.
Leadership d'influence : capacité à convaincre sans lien hiérarchique et à fédérer autour d'une vision commune.
Approche pragmatique, orientée solution, conciliant valeur métier, excellence technique et contraintes opérationnelles.
Vision stratégique et forte curiosité, avec aptitude à anticiper les évolutions et à proposer des solutions innovantes.
Envie de prendre la route avec nous ?
Passion de l'automobile ou pas, ce qui compte chez Norauto c'est ton envie de performer sur ton métier et d'aller ensemble vers la satisfaction client !
Rejoindre Norauto c'est prendre la route aux côtés d'une grande équipe et débuter une aventure riche en expériences, en partage et en évolution professionnelle.
C'est également bénéficié d'un package composé d'une rémunération fixe et de nombreux avantages.
Enfin, c'est vivre au quotidien des moments conviviaux dans nos locaux situés à Villeneuve-d'Ascq, à 3 minutes des transports en commun, au sein de la move FACTORY. Imaginé pour stimuler la collaboration, ce site moderne et éco-responsable est certifié BREEAM Excellence et BEPOS E3C1 et labellisé Employeur Pro Vélo niveau Or.
Chez Norauto, nous favorisons la diversité et l'inclusion : nos postes sont ouverts à toutes et à tous.",France Travail
